band_num,band_age,Color Band,d_banded,tail,tars,mass,wing,sex,fm_site,species
241137395,AHY,"r/a,o",7/10/09,,29.58,37,87,M,D'Alessio,GRCA
230156951,ASY,"-,a",7/10/09,,,34.3,86,M,D'Alessio,GRCA
230156950,AHY,"y/a,y",7/10/09,,28.76,34.2,87,M,D'Alessio,GRCA
230156949,HY,"w,a/p",7/10/09,,26.59,34.1,85,U,D'Alessio,GRCA
230156948,HY,"o,a/o",7/10/09,,26.22,34.6,87,U,D'Alessio,GRCA
230156947,AHY,"r,a/r",7/10/09,,24.98,42.5,93,M,D'Alessio,NOCA
129264231,AHY,"a/w,w",7/10/09,,32.47,77.4,119,U,D'Alessio,AMRO
120299093,AHY,"bu,r/a",7/10/09,,33.54,69,151,M,Egge,AMRO
120299092,AHY,"o,a/pk",7/10/09,,,73,118,F,Egge,AMRO
259082576,HY,"a,p/r",7/9/09,,15.7,10.7,63,U,Storch,CACH
259082575,HY,"o/a,y",7/9/09,,15.5,9.2,57,U,Storch,CACH
259082574,HY,"a/bk,bk",7/9/09,,15.61,9.6,62,U,Storch,CACH
259082573,HY,"y,a/bk",7/9/09,,16.5,10.3,63,U,Storch,CACH
259082320,AHY,"a/r,g",7/9/09,,16.84,11.5,48,F,Salaj,HOWR
259082232,HY,"g/a,g",7/9/09,,17.2,10.7,62.5,U,Corcoran-New,CACH
244114210,AHY,"w,w/a",7/9/09,,21.75,20.5,58,M,Salaj,CARW
244114208,AHY,"o,w/a",7/9/09,,21.85,20,64,M,Salaj,SOSP
241137778,AHY,"a,pu/g",7/9/09,,28.55,37,88,F,Unger,GRCA
241137777,U,"bu,a/bu",7/9/09,,27.48,34,92,U,Unger,GRCA
230156946,AHY,"p/a,bu",7/9/09,,26.13,33.2,90,M,Storch,GRCA
230156945,AHY,"a,w/pk",7/9/09,,24.02,39.6,95,M,Storch,NOCA
129264230,AHY,"g,pk/a",7/9/09,,33.56,78.4,128,M,Storch,AMRO
NB,AHY,"-,g",7/9/09,,,,,F,Storch,HOWR
259082627,U,"o/r,a",7/8/09,,,,,U,Conn,CACH
259082626,HY,"a,o/w",7/8/09,,18.8,,51,U,Conn,HOWR
259082572,HY,"bu,a/bk",7/8/09,,15.44,9.3,62,U,Gellner,CACH
259082571,HY,"a,p/bk",7/8/09,,15.33,10.5,63,U,Gellner,CACH
259082437,HY,"bu,bu/a",7/8/09,,15.81,9.4,62,U,Whitehead,CACH
244114144,HY,"r,bk/a",7/8/09,,22.1,17.7,56,U,Whitehead,CARW
244114143,AHY,"o/bu,a",7/8/09,,22.25,20.7,57.5,M,Whitehead,CARW
241137776,AHY,"a/bu,r",7/8/09,,27.63,,92,M,Conn,GRCA
241137394,AHY,"y/a,bk",7/8/09,,28.14,35.2,88,U,Whitehead,GRCA
241137393,HY,"w,a/w",7/8/09,,27.12,33.2,85,U,Whitehead,GRCA
241137392,AHY,"o/a,y",7/8/09,,23.64,43.6,89,U,Whitehead,NOCA
241137391,HY,"o/r,a",7/8/09,,26.57,33.7,86,U,Whitehead,GRCA
241137390,AHY,"o/o,a",7/8/09,,24.42,43.7,93,M,Whitehead,NOCA
129264229,HY,"a/y,bu",7/8/09,,30.9,48.1,101,U,Gellner,NOMO
129264228,AHY,"g,bu/a",7/8/09,,33.88,75.8,127,M,Gellner,AMRO
120299091,AHY,"y/a,pk",7/8/09,,32.87,,127,M,Conn,AMRO
74229451,HY,"a,bu/p",7/8/09,,,,,U,RCP - SMBC,NOMO
74229450,HY,"g,a/g",7/8/09,,,,,U,RCP - SMBC,NOMO
74229449,HY,"o/a,p",7/8/09,,,,,U,RCP - SMBC,NOMO
259082436,HY,"w,a/g",7/7/09,,15.09,9.1,59,U,Pickering Creek,CACH
244113738,AHY,"y/a,o",7/7/09,,21.39,18.2,62.5,M,"Williams, C.",CARW
241137775,HY,"a,pk/bk",7/7/09,,29.21,39,87,U,RCP - SMBC,GRCA
241137157,AHY,"a,pk,p",7/7/09,,28.74,36.3,87,M,"Williams, C.",GRCA
120299090,AHY,"y/a,bk",7/7/09,,33.72,,118,F,RCP - SMBC,AMRO
120299089,AHY,"a,p/bu",7/7/09,,32.14,68,123,M,RCP - SMBC,AMRO
259082625,HY,"a/y,bk",7/6/09,,16.72,10,65,U,Frey,CACH
259082570,HY,"a/y,bk",7/6/09,,15.86,11.5,65,U,Morrissey,CACH
259082569,AHY,"o,w/a",7/6/09,,17.1,10.2,50,M,Morrissey,HOWR
259082568,HY,"a/y,w",7/6/09,,15.38,9.1,60,U,Morrissey,CACH
244114044,AHY,"r/w,a",7/6/09,,21.11,21.8,60,M,Morrissey,CARW
241137774,AHY,"a/bk,pk",7/6/09,,28.12,36,86,F,Frey,GRCA
241137773,AHY,"pk,bk/a",7/6/09,,26.16,39,84,F,Frey,GRCA
241137772,AHY,"bk,o/a",7/6/09,,26.16,39,84,F,Frey,NOCA
241137771,AHY,"o/pk,a",7/6/09,,27.55,34,87,F,Frey,GRCA
241137770,AHY,"y/a,pk",7/6/09,,26.02,33,87,F,Frey,GRCA
241137768,U,"a,pk/o",7/6/09,,27.67,34,92,U,Frey,GRCA
241137156,AHY,"g,a/pk",7/5/09,,21.88,40.6,86,F,Wiser,NOCA
241137155,AHY,"pk,a/o",7/5/09,,28.01,37.9,89,F,Wiser,GRCA
259082566,HY,"bu/a,o",7/3/09,,15.47,9.4,49,U,"Williams, R.",CACH
259082318,AHY,"a/y,p",7/3/09,,16.75,10.7,48,F,Sturtevant,HOWR
259082231,HY,"a,r/y",7/3/09,,16.18,9.5,60,U,Perna,CACH
244114207,HY,"a,bu/bu",7/3/09,,20.24,17.3,56,U,Sturtevant,CARW
244114206,U,"a/bk,w",7/3/09,,22.27,18,59,U,Sturtevant,CARW
244114043,HY,"y,a/bk",7/3/09,,21.6,17.9,58,U,"Williams, R.",CARW
244114042,HY,"w,a/o",7/3/09,,20.88,19.1,58,U,"Williams, R.",CARW
244113736,AHY,"a/pk,o",7/3/09,,22.44,20.4,58,M,Perna,CARW
241137765,AHY,"g,bk/a",7/3/09,,24.05,41,94,M,Schindler,NOCA
241137764,AHY,"r/y,a",7/3/09,,24.61,42,92,F,Schindler,NOCA
241137421,AHY,"pk/a,y",7/3/09,,27.86,38.4,90,F,Sturtevant,GRCA
241137420,AHY,"y/r,a",7/3/09,,24.58,41.1,96,M,Sturtevant,NOCA
241137419,U,"pk/w,a",7/3/09,,30.45,37.4,91,U,Sturtevant,GRCA
241137418,AHY,"y,a/pk",7/3/09,,28.73,39.2,88.5,F,Sturtevant,GRCA
241137388,AHY,"a,r/o",7/3/09,,27.02,36.5,84.5,F,Ward,GRCA
241137154,AHY,"pk/a,o",7/3/09,,28.93,34.4,85,M,Perna,GRCA
241115033,AHY,"a/r,p",7/3/09,,21.17,16,55,F,Schindler,CARW
230156944,AHY,"w,g/a",7/3/09,,28.77,35.5,89,M,"Williams, R.",GRCA
230156942,AHY,"a/o,r",7/3/09,,26.03,37,86,F,"Williams, R.",GRCA
129264341,AHY,"a,r/bk",7/3/09,,32.32,67.2,124,F,Ward,AMRO
129264340,AHY,"a,w/bk",7/3/09,,31.68,75.1,126,F,Ward,AMRO
129264339,HY,"a,p",7/3/09,,32.98,70.9,124,U,Ward,AMRO
129264338,AHY,"g/o,a",7/3/09,,31.72,46.6,107,F,Ward,NOMO
129264226,AHY,"g,o/a",7/3/09,,33.28,80.1,130,M,"Williams, R.",AMRO
259082565,HY,"p/a,p",7/2/09,,14.97,9.4,59,U,Versak,CACH
259082435,HY,"a,-",7/2/09,,14.63,9.1,62,U,Wilde,CACH
244113734,AHY,"r,r/a",7/2/09,,21.53,17.9,54,M,"Campbell, L.",CARW
244113733,AHY,"y/w,a",7/2/09,,21.27,17.8,57,F,"Campbell, L.",CARW
244113732,AHY,"g/pk,a",7/2/09,,20.57,19.2,56,F,"Campbell, L.",CARW
241137387,AHY,"bu/a,a",7/2/09,,27.38,37.2,87,M,Wilde,GRCA
241137386,AHY,"r/r,a",7/2/09,,27.41,36.4,92.5,M,Wilde,GRCA
241137385,AHY,"o/o,a",7/2/09,,24.05,,97,M,Wilde,NOCA
241137153,AHY,"w,g/a",7/2/09,,25.19,44,90,F,"Campbell, L.",NOCA
230156941,AHY,"w/a,y",7/2/09,,27.66,32.6,87,M,Versak,GRCA
129264337,AHY,"a,o",7/2/09,,32.06,80,130,M,Wilde,AMRO
120299088,AHY,"a,y/pk",7/2/09,,33.64,70,124,F,Padovano,AMRO
120299087,AHY,"r,pk/a",7/2/09,,33.31,74,132,M,Padovano,AMRO
120299086,AHY,"a/o,pk",7/2/09,,31.68,73,127,F,Padovano,AMRO
259082434,AHY,"w/a,r",7/1/09,,14.02,8.9,57,F,O'Lone,CACH
259082433,HY,"a/bu,bk",7/1/09,,,9.8,62.5,U,O'Lone,CACH
244115032,AHY,"pk/a,p",7/1/09,,22.55,20,66,M,"Young, E.",SOSP
244115031,AHY,"g/pk,a",7/1/09,,21.41,,62,F,"Young, E.",SOSP
244114139,AHY,"a/p,bu",7/1/09,,21.09,21.7,68,M,O'Lone,SOSP
244114138,AHY,"o/p,a",7/1/09,,22.11,20,66.5,M,O'Lone,SOSP
241137763,AHY,"pk/a,r",7/1/09,,27.06,34,91,U,"Young, E.",GRCA
241137384,ASY,"p,y/a",7/1/09,,26.71,36.2,92.5,M,O'Lone,GRCA
241137383,HY,"a,w/w",7/1/09,,27.84,36.5,88.5,U,O'Lone,GRCA
241137382,HY,"g,b/a",7/1/09,,25.79,34.8,84.5,U,O'Lone,GRCA
241137381,ASY,"a,y/r",7/1/09,,28.6,34.3,89,M,O'Lone,GRCA
120299085,AHY,"a,pk/y",7/1/09,,,79,130,M,"Young, E.",AMRO
259082624,HY,"bu,a/bk",6/30/09,,16.65,10,61,U,"Williams, Tina",CACH
259082623,AHY,"y,a/bk",6/30/09,,16.29,10,61,F,"Williams, Tina",CACH
259082622,AHY,"bk/g,a",6/30/09,,17.21,10,49,M,"Williams, Tina",HOWR
259082621,AHY,"p,p/a",6/30/09,,17.78,10,52,F,"Williams, Tina",HOWR
259082562,AHY,"bk,bk/a",6/30/09,,16.9,10.8,51,M,Owen,HOWR
259082317,AHY,"o,a/w",6/30/09,,17.46,10.6,51,M,O'Brien,HOWR
244114205,HY,"a/bu,y",6/30/09,,21.77,20.2,60,M,O'Brien,CARW
244114137,AHY,"a/p,y",6/30/09,,21.42,20.4,63,M,Brown-DC,SOSP
241137762,AHY,"r,a/y",6/30/09,,23.79,39,92,F,"Williams, Tina",NOCA
241137416,AHY,"-,a",6/30/09,,28.97,37.9,92,F,O'Brien,GRCA
241137152,HY,"a,p/pk",6/30/09,,27.43,35.8,85,U,Reuter,GRCA
230156940,AHY,"a/y,pk",6/30/09,,24.59,42.8,95,M,Owen,NOCA
230156939,AHY,"g,pk/a",6/30/09,,23.43,40.6,87,F,Owen,NOCA
129264406,AHY,"r,a/pk",6/30/09,,32.14,77.3,125,F,O'Brien,AMRO
129264405,AHY,"-,a",6/30/09,,32.38,,128,M,O'Brien,AMRO
129264335,HY,"bu,A",6/30/09,,33.04,73.4,116.5,U,Brown-DC,AMRO
NB,AHY,"pk,-",6/30/09,,,,,F,Owen,HOWR
259082620,AHY,"p,a",6/29/09,,17.42,10,49,M,Tate,HOWR
259082619,AHY,"a,y",6/29/09,,17.43,12,49,F,Tate,HOWR
259082617,AHY,"a,w/w",6/29/09,,17.2,15,48,F,Tate,HOWR
259082616,AHY,"bu,g/a",6/29/09,,18.74,11,53,M,Tate,HOWR
259082615,AHY,"g/a,p",6/29/09,,17.52,10,50,M,Tate,HOWR
259082561,AHY,"bk,a/bu",6/29/09,,17.41,10.7,51,M,Phelps,HOWR
259082432,AHY,"a/w,r",6/29/09,,16.61,11.4,48,F,Sullivan,HOWR
259082431,HY,"w,o/a",6/29/09,,16.78,10.6,53,U,Sullivan,HOWR
259082430,AHY,"a,p/y",6/29/09,,16.88,11.3,49.5,F,Sullivan,HOWR
259082429,HY,"a,r/bk",6/29/09,,17.97,10.2,51,U,Sullivan,HOWR
259082316,AHY,"a,o/r",6/29/09,,16.47,10.4,51,M,"Miller, P.",HOWR
259082230,AHY,"w/r,a",6/29/09,,16.15,9.5,58,F,Drake,CACH
244137761,AHY,"a,o/p",6/29/09,,24.6,44,92,M,Tate,NOCA
244115030,AHY,"p,r/a",6/29/09,,,22,59,F,Tate,CARW
244114039,AHY,"w,a/pk",6/29/09,,21.34,20.6,66,M,Phelps,SOSP
244114038,AHY,"pk,g/a",6/29/09,,21.5,21.4,65,M,Phelps,SOSP
244114037,AHY,"p,pk/a",6/29/09,,20.75,22.3,68,M,Phelps,SOSP
244113731,AHY,"y/r,a",6/29/09,,21.62,17.2,56,F,Drake,CARW
241137758,AHY,"P/PK,A",6/29/09,,28.76,33,95,M,Tate,GRCA
241137757,AHY,"y,pk/a",6/29/09,,27.76,35,95,M,Tate,GRCA
241137755,U,"pk,pk/a",6/29/09,,25.58,34,89,M,Tate,GRCA
241137753,AHY,"p,pk/a",6/29/09,,28.11,39,92,F,Tate,GRCA
241137752,AHY,"w/a,bk",6/29/09,,28.12,48,89,F,Tate,NOCA
241137415,AHY,"w,a/pk",6/29/09,,28.63,36,86,F,"Miller, P.",GRCA
241137414,AHY,"a,pk/r",6/29/09,,27.6,44,88,F,"Miller, P.",GRCA
241137413,AHY,"pk/p,a",6/29/09,,26.65,36.9,88,M,"Miller, P.",GRCA
241137412,AHY,"a/o,r",6/29/09,,23.91,40,91,M,"Miller, P.",NOCA
241137411,AHY,"y/bu,a",6/29/09,,23.88,45.3,95,M,"Miller, P.",NOCA
241137380,AHY,"p/y,a",6/29/09,,27.23,33.4,86.5,M,Sullivan,GRCA
241137300,HY,"p/p,a",6/29/09,,26.92,32,86,U,Phelps,GRCA
241137299,AHY,"a,w/g",6/29/09,,27.05,34.9,98,M,Phelps,GRCA
241137298,AHY,"a,g/p",6/29/09,,26.82,33.8,97,M,Phelps,GRCA
241113751,AHY,"y/a,pk",6/29/09,,25.79,45.4,91.5,M,Drake,NOCA
230156938,AHY,"a/y,o",6/29/09,,26.4,30.9,84,M,Phelps,GRCA
129264404,AHY,"y/pk,a",6/29/09,,31.33,68.8,124,F,"Miller, P.",AMRO
NB,AHY,---,6/29/09,,22.18,23.2,65,M,Sullivan,SOSP
244114136,AHY,"g/a,bk",6/28/09,,22.51,20.8,58,F,Ward,CARW
244114134,AHY,"a/p,y",6/28/09,,21.35,20,65,F,Ward,SOSP
241137376,AHY,"r,r/a",6/28/09,,27.92,37.2,90.5,F,Ward,GRCA
241137375,ASY,"o,a/o",6/28/09,,28.31,39.4,89,F,Ward,GRCA
241137149,AHY,"a,o/w",6/28/09,,25.25,43.9,90,M,Nichols,NOCA
129264334,AHY,"o,a",6/28/09,,32.56,72.5,124,F,Ward,AMRO
129264333,AHY,"a/g,pu",6/28/09,,33.54,80.5,124,M,Ward,AMRO
129264332,AHY,"o/a,bu",6/28/09,,33,84.2,129,M,Ward,AMRO
259082560,HY,"a/w,g",6/26/09,,15.83,9.4,60,U,Hutchinson,CACH
244115028,HY,"r,p/a",6/26/09,,,17,,U,Blanchard,CARW
244115027,HY,"o/a,bu",6/26/09,,22.69,20,61,U,Blanchard,CARW
244114130,AHY,"a/r,r",6/26/09,,21.9,20.1,61,F,Ontario House,SOSP
244114129,AHY,"g,p/a",6/26/09,,22.32,22.2,65,F,Ontario House,SOSP
244114033,AHY,"r/r,a",6/26/09,,20.35,17.7,54.5,F,Hutchinson,CARW
244113730,HY,"y/a,bu",6/26/09,,19.86,15.4,54,U,Langenbach,CARW
241137751,HY,"a/bk,w",6/26/09,,26.11,40,85,U,Blanchard,NOCA
241137750,AHY,"o,bu/a",6/26/09,,25.02,40,95,M,Blanchard,NOCA
241137371,AHY,"bu,bu/a",6/26/09,,25.92,33.5,89,F,Ontario House,GRCA
241137369,AHY,"a,g/o",6/26/09,,23.12,40.9,93,F,Ontario House,NOCA
241137368,AHY,"a/o,bk",6/26/09,,27.77,33.9,86,F,Ontario House,GRCA
241137367,AHY,"a/r,g",6/26/09,,23.68,38.3,91,M,Ontario House,NOCA
241137297,AHY,"a/p,p",6/26/09,,27.55,36.2,92,M,Hutchinson,GRCA
241137296,AHY,"o,pk/a",6/26/09,,24.45,41.4,94.5,M,Hutchinson,NOCA
241137295,AHY,"w/bu,a",6/26/09,,26.72,34.7,84,F,Hutchinson,GRCA
241137294,HY,"a,bu/pk",6/26/09,,24.29,40.5,85,U,Hutchinson,NOCA
241137293,AHY,"g,w/a",6/26/09,,24.62,43.1,97,M,Hutchinson,NOCA
241137291,AHY,"g/a,r",6/26/09,,26.08,33.6,90,M,Hutchinson,GRCA
241137290,AHY,"a/pk,g",6/26/09,,24.37,42.8,93,M,Hutchinson,NOCA
241114034,AHY,"w,a/g",6/26/09,,21.48,21.5,60,M,Hutchinson,CARW
129264510,AHY,"p/a,pk",6/26/09,,35.23,86.1,129,M,Langenbach,AMRO
129264328,AHY,"w/o,a",6/26/09,,32.89,70,123,F,Ontario House,AMRO
129264225,AHY,"a,r/o",6/26/09,,34.48,82.8,125,M,Hutchinson,AMRO
120299084,AHY,"a/bu,pk",6/26/09,,33.35,77,121,F,Blanchard,AMRO
120299083,AHY,"y,a/y",6/26/09,,32.77,67,127,M,Blanchard,AMRO
259082311,U,"a/bk,w",6/25/09,,15.82,9,62.5,U,Pharr,CACH
259082228,HY,"a,y/y",6/25/09,,15.57,9.9,62,U,McCahill,CACH
259082227,AHY,"pk/g,a",6/25/09,,17.13,11.1,50,M,McCahill,HOWR
259082226,AHY,"pk,pk/a",6/25/09,,16.46,11.1,48,M,McCahill,HOWR
259082225,HY,"w/o,a",6/25/09,,15.71,8.9,60,U,McCahill,CACH
244115026,AHY,"pk/w,a",6/25/09,,25.55,15,66,M,Urbanus,SOSP
244114204,HY,"w,a/bu",6/25/09,,21.88,19.5,60,U,Pharr,CARW
244114032,HY,"w,a/bk",6/25/09,,22.05,18.9,59,U,Missiaen,CARW
244113729,AHY,"y/a,r",6/25/09,,21.93,19.3,60,M,McCahill,CARW
244113728,AHY,"y,p/a",6/25/09,,23.59,24,59,M,McCahill,CARW
241137749,AHY,"a/pk,bk",6/25/09,,26,38,89,F,Urbanus,GRCA
241137410,AHY,"p,bu/a",6/25/09,,23.58,42.9,92,M,Pharr,NOCA
241137289,AHY,"a,w/p",6/25/09,,27.49,36.2,94,M,Missiaen,GRCA
241137147,HY,"w/a,pk",6/25/09,,24.31,40.5,83,U,McCahill,NOCA
241137146,AHY,"r,a/pk",6/25/09,,27.1,39,86,F,McCahill,GRCA
241137145,AHY,"o,pk/a",6/25/09,,27.93,35.7,92,M,McCahill,GRCA
25902229,AHY,"w/pk,a",6/25/09,,17.76,13.6,47,F,McCahill,HOWR
2741137140,AHY,"a/pk,y",6/24/09,,28.02,35.1,90,M,Gaetano,GRCA
259082559,HY,"a,r/bu",6/24/09,,16.43,10.2,61,U,Mazur,CACH
259082428,HY,"a,w/b",6/24/09,,15.53,9.6,61,U,Conaway,CACH
259082427,HY,"y,y/a",6/24/09,,15.15,9.3,62,U,Conaway,CACH
259082224,AHY,"a,y/g",6/24/09,,15.38,9.8,61,F,Gaetano,CACH
244114127,HY,"a/p,w",6/24/09,,19.26,16.7,55.5,U,Conaway,CARW
244114126,AHY,"a,y/bk",6/24/09,,21.95,20.6,58.5,F,Conaway,CARW
244113727,AHY,"y,a/w",6/24/09,,21.77,17,53,F,Gaetano,CARW
244113725,AHY,"a/r,pk",6/24/09,,23.19,21.1,60,F,Gaetano,SOSP
241137409,HY,"pk,a/bk",6/24/09,,27.95,,87,U,RCP - Amazonia,GRCA
241137408,HY,"a,r/y",6/24/09,,23.85,,88,U,RCP - Amazonia,NOCA
241137366,ASY,"-,a",6/24/09,,27.74,37,88,M,Conaway,GRCA
241137365,AHY,"g/a,o",6/24/09,,23.72,41,93,M,Conaway,NOCA
241137363,AHY,"-,bu/a",6/24/09,,27.74,36.3,92,M,Conaway,GRCA
241137362,AHY,"w,a",6/24/09,,28.79,39.1,90,M,Conaway,GRCA
241137361,AHY,"Pk/W,A",6/24/09,,27.35,36,90,M,Conaway,GRCA
241137360,ASY,"a,y/pk",6/24/09,,26.24,31.5,87,M,Conaway,GRCA
241137359,ASY,"a,pk/w",6/24/09,,28.41,34.6,87,M,Conaway,GRCA
241137288,AHY,"a,bk/y",6/24/09,,23.05,42.3,93,F,Mazur,NOCA
241137144,AHY,"bk/g,a",6/24/09,,24.61,49.4,91,F,Gaetano,NOCA
241137143,AHY,"pk/a,p",6/24/09,,26.54,34.5,86,M,Gaetano,GRCA
241137142,AHY,"a,pk/pk",6/24/09,,28.53,34.8,83,M,Gaetano,GRCA
129264403,HY,"a,bu/pk",6/24/09,,31.08,,125,U,RCP - Amazonia,AMRO
259082614,HY,"A,BU/P",6/23/09,,18.07,11,49,U,Blockstein,CACH
259082613,AHY,"A,P/Y",6/23/09,,15.65,9,59,F,Blockstein,CACH
259082612,HY,"A,BU/Y",6/23/09,,15.99,9,60,U,Blockstein,CACH
259082611,AHY,"W,R/A",6/23/09,,16.47,9,61,F,Blockstein,CACH
259082610,U,"O/A,R",6/23/09,,16.24,10,61,U,Blockstein,CACH
259082608,AHY,"w/a,g",6/23/09,,17.99,11,51,M,Blockstein,HOWR
259082558,AHY,"a,bk/bk",6/23/09,,15.67,8.9,57,F,Lyon,CACH
259082557,AHY,"bk/a,o",6/23/09,,15.51,9.7,54,M,Lyon,CACH
259082556,HY,"r/p,a",6/23/09,,15.63,9.2,64,U,Lyon,CACH
259082555,HY,"a/r,w",6/23/09,,14.94,8.4,59,U,Lyon,CACH
259082426,HY,"g/bu,a",6/23/09,,15.4,9.6,61,U,Lindell,CACH
259082425,HY,"a,bu/p",6/23/09,,15.89,10,60.5,U,Lindell,CACH
259082310,AHY,"o,a/bu",6/23/09,,17.26,9.5,49,F,Vongsathorn,HOWR
259032309,U,"bu/bk,a",6/23/09,,14.21,8.5,58,U,Vongsathorn,CACH
244114125,AHY,"bu/a,y",6/23/09,,21.74,20.1,69,M,Lindell,SOSP
244114031,AHY,"pk,a/w",6/23/09,,21.83,22,66,M,Lyon,SOSP
241137748,AHY,"o/p,a",6/23/09,,25.53,45,95,M,Blockstein,NOCA
241137407,AHY,"a,y/pk",6/23/09,,26.43,33.9,88.5,M,Vongsathorn,GRCA
241137406,AHY,"pk/a,w",6/23/09,,27.5,33.5,88.5,M,Vongsathorn,GRCA
241137405,AHY,"bu,a/r",6/23/09,,25.54,42.2,95,M,Vongsathorn,NOCA
241137404,AHY,"pk,bu/a",6/23/09,,27.59,35.1,93,M,Vongsathorn,GRCA
241137403,AHY,"y,pk/a",6/23/09,,28.33,37.9,92,M,Vongsathorn,GRCA
241137402,AHY,"a/o,pk",6/23/09,,27.19,34.8,85,F,Vongsathorn,GRCA
241137358,AHY,"a,pk/w",6/23/09,,27.55,34.1,89.5,M,Lindell,GRCA
241137357,AHY,"-,o/a",6/23/09,,26.15,,96,M,Lindell,GRCA
241137138,AHY,"a/pk,bu",6/23/09,,28.44,36.8,89,M,Cantilli,GRCA
241137137,AHY,"r,pk/a",6/23/09,,27.98,36.6,89.5,F,Cantilli,GRCA
241137136,AHY,"a/o,p",6/23/09,,24.26,47.2,96,F,Cantilli,NOCA
129264224,AHY,"a/r,y",6/23/09,,32.96,79.8,121,F,Lyon,AMRO
259082607,U,"r,bu/a",6/22/09,,,,,U,McKenna,CACH
259082606,U,"g,g/a",6/22/09,,,,,U,McKenna,CACH
259082605,U,"w,o/a",6/22/09,,15.78,9,57,U,McKenna,CACH
259082554,HY,"g/a,g",6/22/09,,15.41,8.7,58,U,DeLucia-Goldstein,CACH
259082424,HY,"bu/y,a",6/22/09,,15.34,10.2,62.5,U,Shay,CACH
259082423,HY,"o,r/a",6/22/09,,15.34,9.9,62,U,Shay,CACH
259082422,AHY,"r,r/al",6/22/09,,17.01,10.9,50,F,Shay,HOWR
259082421,AHY,"a/y,W",6/22/09,,17.15,10.7,48,F,Shay,HOWR
259082223,HY,"a/o,r",6/22/09,,16.33,8.4,56,U,"Miller, J.",CACH
259082222,AHY,"bk/p,a",6/22/09,,15.88,9.4,58,F,"Miller, J.",CACH
244114029,HY,"pk/a,r",6/22/09,,20.33,17.5,61,U,DeLucia-Goldstein,SOSP
244114028,AHY,"a/pk,g",6/22/09,,21.73,21.2,66,M,DeLucia-Goldstein,SOSP
244113724,HY,"a/pk,y",6/22/09,,17.08,10.1,49.5,U,"Miller, J.",CARW
244113723,AHY,"pk/pk,a",6/22/09,,22.37,21.2,65,M,"Miller, J.",SOSP
244113722,AHY,"bu/pk,a",6/22/09,,22.28,22.2,65,M,"Miller, J.",SOSP
244113721,AHY,"p/a,pk",6/22/09,,22.48,21.5,64,F,"Miller, J.",SOSP
241137747,HY,"w/a,bk",6/22/09,,23.42,48,92,U,McKenna,NOCA
241137746,AHY,"p,pk/a",6/22/09,,27.66,,94,M,McKenna,GRCA
241137745,AHY,"g,bk/a",6/22/09,,23.51,43,97,F,McKenna,NOCA
241137744,AHY,"a/bu,o",6/22/09,,26.01,43,95,F,McKenna,NOCA
241137743,AHY,"bk,a/r",6/22/09,,23.78,42,97,F,McKenna,GRCA
241137356,AHY,"a,-",6/22/09,,23.35,41.5,94,M,Shay,NOCA
241137355,AHY,"pk/a,y",6/22/09,,26.5,39,87,F,Shay,GRCA
241137354,AHY,"a/y,-",6/22/09,,23.1,38.6,92,M,Shay,NOCA
241137353,AHY,"a/y,o",6/22/09,,22.99,45.4,89,F,Shay,NOCA
241137286,AHY,"bk/a,r",6/22/09,,27.76,35.5,88,M,DeLucia-Goldstein,GRCA
241137285,AHY,"a,bu/y",6/22/09,,27.15,32.8,84,M,DeLucia-Goldstein,GRCA
241137135,HY,"a/o,pk",6/22/09,,24.71,37.6,86,U,"Miller, J.",NOCA
241137133,AHY,"pk,a/r",6/22/09,,28.21,35.5,86,M,"Miller, J.",GRCA
241137131,HY,"bu/a,pk",6/22/09,,34.88,38.1,85,U,"Miller, J.",NOCA
241137130,AHY,"pk,a/y",6/22/09,,28.53,36.8,85.5,F,"Miller, J.",GRCA
241115025,AHY,"a,y/o",6/22/09,,21.52,21,60,M,McKenna,CARW
129264327,HY,"r/a,pu",6/22/09,,33.37,74.6,129.5,U,Shay,AMRO
129264223,AHY,"y/g,a",6/22/09,,28.22,36.4,88,M,DeLucia-Goldstein,GRCA
241137129,AHY,"w/a,pk",6/21/09,,28.74,40,82,M,Leon,GRCA
129264509,AHY,"pk,bu/a",6/21/09,,32.3,74.1,120,M,Leon,AMRO
259082420,HY,"a/bk,y",6/20/09,,15.66,9.6,59,U,Land,CACH
259082419,AHY,"a,pu/bk",6/20/09,,15.98,9.8,50,M,Land,HOWR
244114122,HY,"bu,g/a",6/20/09,,21.81,16.9,59.5,U,Land,CARW
244114121,HY,"p,a/w",6/20/09,,21.98,16.6,55,U,Land,CARW
241137742,AHY,"O/A,W",6/20/09,,24.45,,93,M,DeChello-Crownsville,NOCA
241137352,AHY,"a/y,bk",6/20/09,,24.81,48.9,94,F,Land,NOCA
241137350,AHY,"y,pk/a",6/20/09,,28.67,37.3,88,M,Land,GRCA
241137349,ASY,"a/pk,pk",6/20/09,,28.23,38.3,100,M,Land,GRCA
241137348,ASY,"pk,p/a",6/20/09,,27.78,35.2,92,M,Land,GRCA
129264326,AHY,"a,y/r",6/20/09,,33.54,75.9,127,M,Land,AMRO
129264324,AHY,"w,a/w",6/20/09,,33.56,86.8,129,F,Land,AMRO
259082552,AHY,"a,o/bu",6/19/09,,17.62,10.4,50,M,Lucas,HOWR
259082551,AHY,"bk,bu/a",6/19/09,,28.77,35,94,M,Lucas,CACH
